Country,Total Cases,Cases,Total Deaths,Deaths,Total Recovered,Serious,Tested,Date
Nigeria,373,30,11.0,1,99.0,2.0,5000.0,2020-04-27
San Marino,371,0,36.0,0,53.0,15.0,846.0,2020-04-27
Djibouti,363,65,2.0,0,53.0,0.0,5356.0,2020-04-27
Guinea,363,44,0.0,0,31.0,0.0,0.0,2020-04-27
Bolivia,354,24,28.0,1,6.0,3.0,2185.0,2020-04-27
Mauritius,324,0,9.0,0,51.0,3.0,8279.0,2020-04-27
Palestine,308,0,2.0,0,62.0,0.0,17329.0,2020-04-27
Georgia,300,28,3.0,0,69.0,6.0,5027.0,2020-04-27
Senegal,299,8,2.0,0,183.0,1.0,0.0,2020-04-27
Montenegro,283,9,4.0,1,46.0,7.0,2869.0,2020-04-27
Vietnam,266,1,0.0,0,169.0,8.0,121821.0,2020-04-27
Isle of Man,254,12,2.0,0,141.0,13.0,2122.0,2020-04-27
DRC,241,6,20.0,0,20.0,0.0,0.0,2020-04-27
Sri Lanka,233,16,7.0,0,61.0,1.0,4768.0,2020-04-27
Mayotte,217,10,3.0,0,69.0,3.0,1500.0,2020-04-27
Kenya,216,8,9.0,0,41.0,2.0,8123.0,2020-04-27
Venezuela,189,0,9.0,0,110.0,6.0,203108.0,2020-04-27
Faeroe Islands,184,0,0.0,0,163.0,0.0,5602.0,2020-04-27
Guatemala,167,11,5.0,0,19.0,3.0,1134.0,2020-04-27
Paraguay,159,12,7.0,1,22.0,1.0,3394.0,2020-04-27
Martinique,157,0,6.0,0,50.0,19.0,0.0,2020-04-27
El Salvador,149,12,6.0,0,25.0,2.0,7230.0,2020-04-27
Guadeloupe,145,0,8.0,0,67.0,13.0,0.0,2020-04-27
Mali,144,21,13.0,3,34.0,0.0,0.0,2020-04-27
Brunei,136,0,1.0,0,107.0,2.0,10350.0,2020-04-27
Rwanda,134,7,0.0,0,49.0,0.0,6237.0,2020-04-27
Gibraltar,129,0,0.0,0,93.0,1.0,1649.0,2020-04-27
Cambodia,122,0,0.0,0,91.0,1.0,5768.0,2020-04-27
Trinidad and Tobago,113,0,8.0,0,17.0,0.0,1152.0,2020-04-27
Madagascar,108,2,0.0,0,23.0,1.0,0.0,2020-04-27
Monaco,93,0,1.0,0,6.0,5.0,0.0,2020-04-27
Aruba,92,0,0.0,0,32.0,1.0,1154.0,2020-04-27
French Guiana,86,0,0.0,0,51.0,1.0,0.0,2020-04-27
Ethiopia,82,8,3.0,0,14.0,0.0,4557.0,2020-04-27
Liechtenstein,79,0,1.0,0,55.0,0.0,900.0,2020-04-27
Togo,77,0,3.0,0,32.0,0.0,2806.0,2020-04-27
Jamaica,73,0,4.0,0,19.0,0.0,1199.0,2020-04-27
Barbados,72,0,4.0,0,13.0,4.0,839.0,2020-04-27
Myanmar,63,1,4.0,0,2.0,0.0,2443.0,2020-04-27
Congo,60,0,5.0,0,5.0,0.0,0.0,2020-04-27
Somalia,60,0,2.0,0,2.0,2.0,0.0,2020-04-27
Liberia,59,0,6.0,0,4.0,0.0,0.0,2020-04-27
Bermuda,57,0,5.0,0,30.0,3.0,416.0,2020-04-27
Gabon,57,0,1.0,0,1.0,0.0,0.0,2020-04-27
French Polynesia,55,0,0.0,0,0.0,1.0,920.0,2020-04-27
Uganda,55,1,0.0,0,8.0,0.0,6661.0,2020-04-27
Cayman Islands,54,0,1.0,0,6.0,3.0,580.0,2020-04-27
Tanzania,53,4,3.0,0,7.0,0.0,0.0,2020-04-27
Sint Maarten,52,2,9.0,0,5.0,2.0,134.0,2020-04-27
Bahamas,49,0,8.0,0,6.0,1.0,0.0,2020-04-27
Guyana,47,0,6.0,0,8.0,5.0,213.0,2020-04-27
Zambia,45,0,2.0,0,30.0,1.0,1696.0,2020-04-27
Macao,45,0,0.0,0,10.0,1.0,0.0,2020-04-27
Equatorial Guinea,41,20,0.0,0,4.0,0.0,854.0,2020-04-27
Haiti,40,0,3.0,0,0.0,0.0,365.0,2020-04-27
Guinea-Bissau,38,0,0.0,0,0.0,0.0,1500.0,2020-04-27
Benin,35,0,1.0,0,18.0,0.0,0.0,2020-04-27
Libya,35,9,1.0,0,9.0,0.0,570.0,2020-04-27
Eritrea,34,0,0.0,0,0.0,0.0,0.0,2020-04-27
Sudan,32,3,5.0,1,4.0,0.0,0.0,2020-04-27
Saint Martin,32,0,2.0,0,11.0,5.0,0.0,2020-04-27
Mongolia,30,13,0.0,0,5.0,0.0,1000.0,2020-04-27
Syria,29,4,2.0,0,5.0,0.0,0.0,2020-04-27
Mozambique,28,7,0.0,0,2.0,0.0,762.0,2020-04-27
Antigua and Barbuda,23,0,2.0,0,3.0,1.0,73.0,2020-04-27
Chad,23,0,0.0,0,2.0,0.0,0.0,2020-04-27
Maldives,20,0,0.0,0,16.0,0.0,2899.0,2020-04-27
Angola,19,0,2.0,0,5.0,0.0,0.0,2020-04-27
Laos,19,0,0.0,0,1.0,0.0,1235.0,2020-04-27
Belize,18,0,2.0,0,0.0,1.0,567.0,2020-04-27
New Caledonia,18,0,0.0,0,1.0,0.0,2608.0,2020-04-27
Zimbabwe,17,0,3.0,0,0.0,0.0,604.0,2020-04-27
Malawi,16,0,2.0,0,0.0,1.0,314.0,2020-04-27
Nepal,16,2,0.0,0,1.0,0.0,6299.0,2020-04-27
Dominica,16,0,0.0,0,8.0,0.0,345.0,2020-04-27
Fiji,16,0,0.0,0,0.0,0.0,0.0,2020-04-27
Namibia,16,0,0.0,0,3.0,0.0,362.0,2020-04-27
Saint Lucia,15,0,0.0,0,11.0,0.0,319.0,2020-04-27
Eswatini,15,0,0.0,0,8.0,0.0,714.0,2020-04-27
Curaçao,14,0,1.0,0,10.0,0.0,230.0,2020-04-27
Grenada,14,0,0.0,0,0.0,2.0,92.0,2020-04-27
Saint Kitts and Nevis,14,2,0.0,0,0.0,0.0,234.0,2020-04-27
Botswana,13,0,1.0,0,0.0,0.0,3115.0,2020-04-27
St. Vincent Grenadines,12,0,0.0,0,1.0,0.0,87.0,2020-04-27
Cabo Verde,11,1,1.0,0,1.0,0.0,0.0,2020-04-27
CAR,11,0,0.0,0,4.0,0.0,0.0,2020-04-27
Falkland Islands,11,6,0.0,0,1.0,0.0,137.0,2020-04-27
Greenland,11,0,0.0,0,11.0,0.0,912.0,2020-04-27
Montserrat,11,0,0.0,0,1.0,1.0,36.0,2020-04-27
Seychelles,11,0,0.0,0,0.0,0.0,0.0,2020-04-27
Sierra Leone,11,1,0.0,0,0.0,0.0,0.0,2020-04-27
Suriname,10,0,1.0,0,6.0,0.0,0.0,2020-04-27
Turks and Caicos,10,0,1.0,0,0.0,0.0,69.0,2020-04-27
MS Zaandam,9,0,2.0,0,0.0,0.0,0.0,2020-04-27
Gambia,9,0,1.0,0,2.0,0.0,281.0,2020-04-27
Nicaragua,9,0,1.0,0,4.0,0.0,0.0,2020-04-27
Vatican City,8,0,0.0,0,2.0,0.0,0.0,2020-04-27
Mauritania,7,0,1.0,0,2.0,0.0,527.0,2020-04-27
St. Barth,6,0,0.0,0,4.0,0.0,0.0,2020-04-27
Timor-Leste,6,2,0.0,0,1.0,0.0,0.0,2020-04-27
Western Sahara,6,0,0.0,0,0.0,0.0,0.0,2020-04-27
Burundi,5,0,1.0,0,0.0,0.0,0.0,2020-04-27
Bhutan,5,0,0.0,0,2.0,0.0,1166.0,2020-04-27
Sao Tome and Principe,4,0,0.0,0,0.0,0.0,19.0,2020-04-27
South Sudan,4,0,0.0,0,0.0,0.0,0.0,2020-04-27
Anguilla,3,0,0.0,0,1.0,0.0,0.0,2020-04-27
British Virgin Islands,3,0,0.0,0,2.0,0.0,0.0,2020-04-27
Caribbean Netherlands,3,0,0.0,0,0.0,0.0,10.0,2020-04-27
Papua New Guinea,2,0,0.0,0,0.0,0.0,72.0,2020-04-27
Saint Pierre Miquelon,1,0,0.0,0,0.0,0.0,0.0,2020-04-27
Yemen,1,0,0.0,0,0.0,0.0,0.0,2020-04-27
China,82249,0,3341.0,0,77738.0,116.0,0.0,2020-04-27
Total:,1992189,68252,126066.0,6448,467207.0,51566.0,0.0,2020-04-27
World,1923937,71572,119618.0,5421,444711.0,51742.0,0.0,2020-04-28
China,82249,89,3341.0,0,77738.0,116.0,0.0,2020-04-28
USA,586941,26641,23640.0,1535,36948.0,12772.0,2943955.0,2020-04-28
Spain,170099,3268,17756.0,547,64727.0,7371.0,600000.0,2020-04-28
Italy,159516,3153,20465.0,566,35435.0,3260.0,1046910.0,2020-04-28
France,136779,4188,14967.0,574,27718.0,6821.0,333807.0,2020-04-28
Germany,130072,2218,3194.0,172,64300.0,4895.0,1317887.0,2020-04-28
UK,88621,4342,11329.0,717,0.0,1559.0,367667.0,2020-04-28
Iran,73303,1617,4585.0,111,45983.0,3877.0,275427.0,2020-04-28
Turkey,61049,4093,1296.0,98,3957.0,1786.0,410556.0,2020-04-28
Belgium,30589,942,3903.0,303,6707.0,1234.0,102151.0,2020-04-28
Netherlands,26551,964,2823.0,86,250.0,1358.0,115992.0,2020-04-28
Switzerland,25688,273,1138.0,32,13700.0,386.0,193800.0,2020-04-28
Canada,25680,1297,780.0,63,7756.0,557.0,437475.0,2020-04-28
Brazil,23430,1238,1328.0,105,173.0,296.0,62985.0,2020-04-28
Russia,18328,2558,148.0,18,1470.0,8.0,1300000.0,2020-04-28
Portugal,16934,349,535.0,31,277.0,188.0,182707.0,2020-04-28
Austria,14041,96,368.0,18,7343.0,239.0,148412.0,2020-04-28
Israel,11586,441,116.0,13,1855.0,181.0,117339.0,2020-04-28
Sweden,10948,465,919.0,20,381.0,859.0,54700.0,2020-04-28
Ireland,10647,992,365.0,31,25.0,194.0,72000.0,2020-04-28
S. Korea,10537,25,217.0,3,7447.0,55.0,514621.0,2020-04-28
India,10453,1248,358.0,27,1181.0,0.0,189111.0,2020-04-28
Peru,9784,2265,216.0,23,2642.0,143.0,87116.0,2020-04-28
Japan,7618,248,143.0,20,799.0,135.0,77381.0,2020-04-28
Ecuador,7529,63,355.0,22,597.0,121.0,24553.0,2020-04-28
Chile,7525,312,82.0,2,2367.0,387.0,85035.0,2020-04-28
Poland,6934,260,245.0,13,487.0,160.0,143630.0,2020-04-28
Romania,6633,333,331.0,15,914.0,231.0,67204.0,2020-04-28
Norway,6603,78,134.0,6,32.0,59.0,127305.0,2020-04-28
Australia,6359,46,61.0,2,3494.0,79.0,362136.0,2020-04-28
Denmark,6318,144,285.0,12,2235.0,100.0,72099.0,2020-04-28
Czechia,6059,68,143.0,5,519.0,100.0,128359.0,2020-04-28
Pakistan,5496,266,93.0,2,1095.0,44.0,65114.0,2020-04-28
Saudi Arabia,4934,472,65.0,6,805.0,59.0,115585.0,2020-04-28
Philippines,4932,284,315.0,18,242.0,1.0,33814.0,2020-04-28
Malaysia,4817,134,77.0,1,2276.0,66.0,81730.0,2020-04-28
Mexico,4661,442,296.0,23,1843.0,185.0,36594.0,2020-04-28
Indonesia,4557,316,399.0,26,380.0,0.0,27075.0,2020-04-28
UAE,4521,398,25.0,3,852.0,1.0,648195.0,2020-04-28
Serbia,4054,424,85.0,5,400.0,138.0,20958.0,2020-04-28
Panama,3472,72,94.0,7,61.0,106.0,15567.0,2020-04-28
Luxembourg,3292,11,69.0,3,500.0,30.0,29315.0,2020-04-28
Qatar,3231,252,7.0,0,334.0,37.0,50828.0,2020-04-28
Dominican Republic,3167,200,177.0,4,152.0,147.0,9275.0,2020-04-28
Ukraine,3102,325,93.0,10,97.0,45.0,32496.0,2020-04-28
Finland,3064,90,59.0,3,300.0,74.0,46000.0,2020-04-28
Belarus,2919,341,29.0,3,203.0,55.0,68000.0,2020-04-28
Singapore,2918,386,9.0,1,586.0,29.0,72680.0,2020-04-28
Colombia,2852,76,112.0,3,319.0,92.0,41765.0,2020-04-28
Thailand,2579,28,40.0,2,1288.0,61.0,71860.0,2020-04-28
Argentina,2277,135,98.0,8,515.0,83.0,19758.0,2020-04-28
South Africa,2272,99,27.0,2,410.0,7.0,83663.0,2020-04-28
Egypt,2190,125,164.0,5,589.0,0.0,25000.0,2020-04-28
Greece,2145,31,99.0,1,269.0,73.0,43417.0,2020-04-28
Algeria,1983,69,313.0,20,601.0,60.0,3359.0,2020-04-28
Morocco,1763,102,126.0,8,203.0,1.0,8952.0,2020-04-28
Moldova,1712,50,35.0,4,107.0,80.0,6271.0,2020-04-28
Iceland,1711,10,8.0,0,933.0,10.0,35253.0,2020-04-28
Croatia,1650,50,25.0,2,400.0,34.0,17790.0,2020-04-28
Hungary,1458,48,109.0,10,120.0,58.0,34819.0,2020-04-28
Iraq,1378,26,78.0,2,717.0,0.0,37791.0,2020-04-28
Bahrain,1361,225,6.0,0,591.0,4.0,67327.0,2020-04-28
New Zealand,1349,19,5.0,1,546.0,4.0,62827.0,2020-04-28
Estonia,1332,23,28.0,3,102.0,9.0,30764.0,2020-04-28
Kuwait,1300,66,2.0,1,150.0,26.0,0.0,2020-04-28
Slovenia,1212,7,55.0,2,152.0,34.0,35405.0,2020-04-28
Azerbaijan,1148,50,12.0,1,289.0,25.0,66677.0,2020-04-28
Kazakhstan,1091,140,12.0,2,138.0,21.0,69304.0,2020-04-28
Lithuania,1062,9,24.0,1,101.0,14.0,41503.0,2020-04-28
Armenia,1039,26,14.0,1,211.0,30.0,7631.0,2020-04-28
Bosnia and Herzegovina,1037,28,39.0,0,206.0,4.0,11612.0,2020-04-28
Hong Kong,1010,5,4.0,0,397.0,13.0,96709.0,2020-04-28
Uzbekistan,998,133,4.0,0,85.0,8.0,70000.0,2020-04-28
North Macedonia,854,26,38.0,4,44.0,15.0,8552.0,2020-04-28
Cameroon,848,28,12.0,0,98.0,0.0,0.0,2020-04-28
Bangladesh,803,182,39.0,5,42.0,1.0,11223.0,2020-04-28
Slovakia,769,27,2.0,0,107.0,5.0,28750.0,2020-04-28
Oman,727,128,4.0,0,124.0,3.0,0.0,2020-04-28
Tunisia,726,19,34.0,3,43.0,89.0,11825.0,2020-04-28
Cuba,726,57,21.0,3,121.0,11.0,17133.0,2020-04-28
Diamond Princess,712,0,12.0,0,639.0,7.0,0.0,2020-04-28
Bulgaria,685,10,32.0,3,71.0,36.0,18502.0,2020-04-28
Afghanistan,665,58,21.0,3,32.0,0.0,0.0,2020-04-28
Cyprus,662,29,12.0,1,65.0,8.0,17923.0,2020-04-28
Latvia,655,4,5.0,0,16.0,2.0,28776.0,2020-04-28
Andorra,646,8,29.0,0,128.0,17.0,1673.0,2020-04-28
Lebanon,632,2,20.0,0,80.0,34.0,15408.0,2020-04-28
Ivory Coast,626,52,6.0,1,89.0,0.0,0.0,2020-04-28
Costa Rica,612,17,3.0,0,62.0,14.0,6868.0,2020-04-28
Ghana,566,0,8.0,0,4.0,2.0,37954.0,2020-04-28
Niger,548,19,13.0,1,86.0,0.0,4399.0,2020-04-28
Burkina Faso,515,18,27.0,0,161.0,0.0,0.0,2020-04-28
Uruguay,483,0,8.0,1,248.0,15.0,9236.0,2020-04-28
Albania,467,21,23.0,0,232.0,7.0,4070.0,2020-04-28
Channel Islands,436,5,9.0,0,48.0,0.0,3320.0,2020-04-28
Kyrgyzstan,419,42,5.0,0,67.0,5.0,9618.0,2020-04-28
Honduras,397,4,25.0,0,7.0,10.0,1600.0,2020-04-28
Taiwan,393,5,6.0,0,114.0,0.0,47215.0,2020-04-28
Jordan,391,2,7.0,0,215.0,5.0,20500.0,2020-04-28
Réunion,391,2,0.0,0,40.0,3.0,0.0,2020-04-28
Malta,384,6,3.0,0,44.0,4.0,18065.0,2020-04-28
San Marino,371,15,36.0,1,53.0,15.0,846.0,2020-04-28
Nigeria,343,20,10.0,0,91.0,2.0,5000.0,2020-04-28
Bolivia,330,30,27.0,3,2.0,3.0,2185.0,2020-04-28
Mauritius,324,0,9.0,0,42.0,3.0,7077.0,2020-04-28
Guinea,319,69,0.0,0,17.0,0.0,0.0,2020-04-28
Palestine,308,18,2.0,0,58.0,0.0,17329.0,2020-04-28
Djibouti,298,84,2.0,0,41.0,0.0,4949.0,2020-04-28
Senegal,291,11,2.0,0,178.0,1.0,0.0,2020-04-28
Montenegro,274,2,3.0,0,5.0,7.0,2869.0,2020-04-28
Georgia,272,15,3.0,0,68.0,6.0,3271.0,2020-04-28
Vietnam,265,3,0.0,0,146.0,8.0,121821.0,2020-04-28
Isle of Man,242,14,2.0,0,131.0,13.0,2030.0,2020-04-28
DRC,235,1,20.0,0,17.0,0.0,0.0,2020-04-28
Sri Lanka,217,7,7.0,0,56.0,1.0,4525.0,2020-04-28
Kenya,208,11,9.0,1,40.0,2.0,8123.0,2020-04-28
Mayotte,207,11,3.0,0,59.0,3.0,1400.0,2020-04-28
Venezuela,189,8,9.0,0,110.0,6.0,203108.0,2020-04-28
Faeroe Islands,184,0,0.0,0,157.0,0.0,5509.0,2020-04-28
Martinique,157,2,6.0,0,50.0,19.0,0.0,2020-04-28
Guatemala,156,1,5.0,0,19.0,3.0,1134.0,2020-04-28
Paraguay,147,13,6.0,0,22.0,1.0,3394.0,2020-04-28
Guadeloupe,145,2,8.0,0,67.0,13.0,0.0,2020-04-28
El Salvador,137,12,6.0,0,22.0,2.0,6729.0,2020-04-28
Brunei,136,0,1.0,0,107.0,2.0,10167.0,2020-04-28
Gibraltar,129,0,0.0,0,93.0,1.0,1649.0,2020-04-28
Rwanda,127,1,0.0,0,42.0,0.0,1966.0,2020-04-28
Mali,123,18,10.0,1,26.0,0.0,0.0,2020-04-28
Cambodia,122,0,0.0,0,77.0,1.0,5768.0,2020-04-28
Trinidad and Tobago,113,0,8.0,0,16.0,0.0,1126.0,2020-04-28
Madagascar,106,0,0.0,0,21.0,1.0,0.0,2020-04-28
Monaco,93,0,1.0,0,6.0,5.0,0.0,2020-04-28
Aruba,92,0,0.0,0,32.0,1.0,1145.0,2020-04-28
French Guiana,86,0,0.0,0,51.0,1.0,0.0,2020-04-28
Liechtenstein,79,0,1.0,0,55.0,0.0,900.0,2020-04-28
Togo,77,1,3.0,0,29.0,0.0,2739.0,2020-04-28
Ethiopia,74,3,3.0,0,14.0,0.0,4110.0,2020-04-28
Jamaica,73,1,4.0,0,19.0,0.0,1199.0,2020-04-28
Barbados,72,1,4.0,0,13.0,4.0,839.0,2020-04-28
Myanmar,62,21,4.0,0,2.0,0.0,1406.0,2020-04-28
Congo,60,0,5.0,0,5.0,0.0,0.0,2020-04-28
Somalia,60,35,2.0,1,2.0,2.0,0.0,2020-04-28
Liberia,59,9,6.0,1,4.0,0.0,0.0,2020-04-28
Bermuda,57,0,5.0,1,30.0,3.0,416.0,2020-04-28
Gabon,57,8,1.0,0,1.0,0.0,0.0,2020-04-28
French Polynesia,55,2,0.0,0,0.0,1.0,920.0,2020-04-28
Cayman Islands,54,1,1.0,0,6.0,3.0,580.0,2020-04-28
Uganda,54,0,0.0,0,7.0,0.0,5025.0,2020-04-28
Sint Maarten,50,0,9.0,0,5.0,2.0,134.0,2020-04-28
Bahamas,49,3,8.0,0,6.0,1.0,0.0,2020-04-28
Tanzania,49,17,3.0,0,7.0,0.0,0.0,2020-04-28
Guyana,47,2,6.0,0,8.0,5.0,213.0,2020-04-28
Zambia,45,2,2.0,0,30.0,1.0,1653.0,2020-04-28
Macao,45,0,0.0,0,10.0,1.0,0.0,2020-04-28
Haiti,40,7,3.0,0,0.0,0.0,365.0,2020-04-28
Guinea-Bissau,38,0,0.0,0,0.0,0.0,1500.0,2020-04-28
Benin,35,0,1.0,0,5.0,0.0,0.0,2020-04-28
Eritrea,34,0,0.0,0,0.0,0.0,0.0,2020-04-28
Saint Martin,32,0,2.0,0,11.0,5.0,0.0,2020-04-28
Sudan,29,10,4.0,2,4.0,0.0,0.0,2020-04-28
Libya,26,1,1.0,0,9.0,0.0,545.0,2020-04-28
Syria,25,0,2.0,0,5.0,0.0,0.0,2020-04-28
Antigua and Barbuda,23,2,2.0,0,3.0,1.0,73.0,2020-04-28
Chad,23,5,0.0,0,2.0,0.0,0.0,2020-04-28
Equatorial Guinea,21,0,0.0,0,4.0,0.0,854.0,2020-04-28
Mozambique,21,0,0.0,0,2.0,0.0,683.0,2020-04-28
Maldives,20,0,0.0,0,14.0,0.0,0.0,2020-04-28
Angola,19,0,2.0,0,4.0,0.0,0.0,2020-04-28
Laos,19,0,0.0,0,0.0,0.0,1140.0,2020-04-28
Belize,18,4,2.0,0,0.0,1.0,567.0,2020-04-28
New Caledonia,18,0,0.0,0,1.0,0.0,2608.0,2020-04-28
Zimbabwe,17,3,3.0,0,0.0,0.0,604.0,2020-04-28
Mongolia,17,1,0.0,0,4.0,0.0,0.0,2020-04-28
Malawi,16,3,2.0,0,0.0,1.0,314.0,2020-04-28
Dominica,16,0,0.0,0,8.0,0.0,345.0,2020-04-28
Fiji,16,0,0.0,0,0.0,0.0,0.0,2020-04-28
Namibia,16,0,0.0,0,3.0,0.0,362.0,2020-04-28
Saint Lucia,15,0,0.0,0,4.0,0.0,0.0,2020-04-28
Eswatini,15,1,0.0,0,7.0,0.0,714.0,2020-04-28
Curaçao,14,0,1.0,0,8.0,0.0,0.0,2020-04-28
Nepal,14,2,0.0,0,1.0,0.0,5184.0,2020-04-28
Grenada,14,0,0.0,0,0.0,2.0,92.0,2020-04-28
Botswana,13,0,1.0,0,0.0,0.0,3115.0,2020-04-28
Saint Kitts and Nevis,12,0,0.0,0,0.0,0.0,216.0,2020-04-28
St. Vincent Grenadines,12,0,0.0,0,1.0,0.0,56.0,2020-04-28
CAR,11,3,0.0,0,3.0,0.0,0.0,2020-04-28
Greenland,11,0,0.0,0,11.0,0.0,912.0,2020-04-28
Montserrat,11,2,0.0,0,1.0,1.0,36.0,2020-04-28
Seychelles,11,0,0.0,0,0.0,0.0,0.0,2020-04-28
Cabo Verde,10,2,1.0,0,1.0,0.0,0.0,2020-04-28
Suriname,10,0,1.0,0,6.0,0.0,0.0,2020-04-28
Turks and Caicos,10,1,1.0,0,0.0,0.0,69.0,2020-04-28
Sierra Leone,10,0,0.0,0,0.0,0.0,0.0,2020-04-28
MS Zaandam,9,0,2.0,0,0.0,0.0,0.0,2020-04-28
Gambia,9,0,1.0,0,2.0,0.0,281.0,2020-04-28
Nicaragua,9,0,1.0,0,4.0,0.0,0.0,2020-04-28
Vatican City,8,0,0.0,0,2.0,0.0,0.0,2020-04-28
Mauritania,7,0,1.0,0,2.0,0.0,527.0,2020-04-28
St. Barth,6,0,0.0,0,4.0,0.0,0.0,2020-04-28
Western Sahara,6,0,0.0,0,0.0,0.0,0.0,2020-04-28
Burundi,5,0,1.0,1,0.0,0.0,0.0,2020-04-28
Bhutan,5,0,0.0,0,2.0,0.0,1166.0,2020-04-28
Falkland Islands,5,0,0.0,0,1.0,0.0,137.0,2020-04-28
Sao Tome and Principe,4,0,0.0,0,0.0,0.0,19.0,2020-04-28
South Sudan,4,0,0.0,0,0.0,0.0,0.0,2020-04-28
Timor-Leste,4,2,0.0,0,1.0,0.0,0.0,2020-04-28
Anguilla,3,0,0.0,0,1.0,0.0,0.0,2020-04-28
British Virgin Islands,3,0,0.0,0,2.0,0.0,0.0,2020-04-28
Caribbean Netherlands,3,0,0.0,0,0.0,0.0,10.0,2020-04-28
Papua New Guinea,2,0,0.0,0,0.0,0.0,72.0,2020-04-28
Saint Pierre Miquelon,1,0,0.0,0,0.0,0.0,0.0,2020-04-28
Yemen,1,0,0.0,0,0.0,0.0,0.0,2020-04-28
Total:,1923937,71572,119618.0,5421,444711.0,51742.0,0.0,2020-04-28
World,2077839,79936,134375.0,7774,509853.0,51144.0,0.0,2020-04-29
USA,643508,29625,28506.0,2459,48679.0,13487.0,3258424.0,2020-04-29
Spain,177644,3584,18708.0,453,70853.0,7371.0,650755.0,2020-04-29
Italy,165155,2667,21645.0,578,38092.0,3079.0,1117404.0,2020-04-29
France,147863,4560,17167.0,1438,30955.0,6457.0,333807.0,2020-04-29
Germany,134753,2543,3804.0,309,72600.0,4288.0,1728357.0,2020-04-29
UK,98476,4603,12868.0,761,0.0,1559.0,398916.0,2020-04-29
Iran,76389,1512,4777.0,94,49933.0,3643.0,299204.0,2020-04-29
Turkey,69392,4281,1518.0,115,5674.0,1820.0,477716.0,2020-04-29
Belgium,33573,2454,4440.0,283,7107.0,1204.0,128132.0,2020-04-29
Brazil,28610,3348,1757.0,225,14026.0,296.0,62985.0,2020-04-29
Canada,28379,1316,1010.0,107,8937.0,557.0,462353.0,2020-04-29
Netherlands,28153,734,3134.0,189,250.0,1279.0,140845.0,2020-04-29
Switzerland,26336,400,1239.0,65,15400.0,386.0,199000.0,2020-04-29
Russia,24490,3388,198.0,28,1986.0,8.0,1517992.0,2020-04-29
Portugal,18091,643,599.0,32,383.0,208.0,208314.0,2020-04-29
Austria,14350,124,393.0,9,8098.0,232.0,156801.0,2020-04-29
Ireland,12547,1068,444.0,38,77.0,158.0,90646.0,2020-04-29
Israel,12501,455,130.0,7,2563.0,180.0,117339.0,2020-04-29
India,12322,835,405.0,12,1432.0,0.0,244893.0,2020-04-29
Sweden,11927,482,1203.0,170,381.0,954.0,74600.0,2020-04-29
Peru,11475,1172,254.0,24,3108.0,146.0,109385.0,2020-04-29
S. Korea,10591,27,225.0,3,7616.0,55.0,534552.0,2020-04-29
Chile,8273,356,94.0,2,2937.0,389.0,91873.0,2020-04-29
Japan,8100,215,146.0,0,853.0,152.0,89551.0,2020-04-29
Ecuador,7858,255,388.0,19,780.0,135.0,26093.0,2020-04-29
Poland,7582,380,286.0,23,668.0,160.0,156493.0,2020-04-29
Romania,7216,337,372.0,21,1217.0,245.0,74827.0,2020-04-29
Norway,6740,117,150.0,11,32.0,64.0,130216.0,2020-04-29
Denmark,6681,170,309.0,10,2748.0,89.0,77712.0,2020-04-29
Australia,6447,47,63.0,2,3686.0,76.0,371377.0,2020-04-29
Pakistan,6383,546,111.0,15,1446.0,46.0,73439.0,2020-04-29
Czechia,6301,190,166.0,5,819.0,84.0,137672.0,2020-04-29
Saudi Arabia,5862,493,79.0,6,931.0,71.0,150000.0,2020-04-29
Philippines,5453,230,349.0,14,353.0,1.0,45486.0,2020-04-29
Mexico,5399,385,406.0,74,2125.0,207.0,40091.0,2020-04-29
UAE,5365,432,33.0,5,1034.0,1.0,767000.0,2020-04-29
Indonesia,5136,297,469.0,10,446.0,0.0,36000.0,2020-04-29
Malaysia,5072,85,83.0,1,2647.0,56.0,87183.0,2020-04-29
Serbia,4873,408,99.0,5,400.0,128.0,26278.0,2020-04-29
Ukraine,3764,392,108.0,10,143.0,45.0,39084.0,2020-04-29
Belarus,3728,447,36.0,3,203.0,68.0,76198.0,2020-04-29
Qatar,3711,283,7.0,0,406.0,37.0,54484.0,2020-04-29
Singapore,3699,447,10.0,0,652.0,29.0,72680.0,2020-04-29
Dominican Republic,3614,328,189.0,6,208.0,143.0,9275.0,2020-04-29
Panama,3574,0,95.0,0,72.0,106.0,16053.0,2020-04-29
Luxembourg,3373,66,69.0,2,526.0,33.0,30723.0,2020-04-29
Finland,3237,76,72.0,8,300.0,75.0,48828.0,2020-04-29
Colombia,3105,126,131.0,4,452.0,106.0,45423.0,2020-04-29
Thailand,2643,30,43.0,2,1497.0,61.0,100498.0,2020-04-29
South Africa,2506,91,34.0,7,410.0,7.0,90515.0,2020-04-29
Egypt,2505,155,183.0,5,589.0,0.0,25000.0,2020-04-29
Argentina,2443,166,111.0,9,596.0,117.0,24374.0,2020-04-29
Greece,2192,22,102.0,1,269.0,72.0,50771.0,2020-04-29
Algeria,2160,90,336.0,10,708.0,60.0,3359.0,2020-04-29
Moldova,2049,115,46.0,5,171.0,80.0,6271.0,2020-04-29
Morocco,2024,136,127.0,1,229.0,1.0,10392.0,2020-04-29
Croatia,1741,37,33.0,2,473.0,31.0,19256.0,2020-04-29
Iceland,1727,7,8.0,0,1077.0,8.0,37386.0,2020-04-29
